MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-17,M,38
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-17,M,30
CAUCAIA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-01-17,M,45
QUIXERAMOBIM,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-17,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-17,M,18
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-18,M,17
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-01-18,M,24
TIANGUÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-18,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-18,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-18,M,32
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-18,M,44
CARIDADE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-18,M,23
QUIXERÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-18,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-18,M,30
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-01-18,M,29
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-18,M,19
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-18,M,57
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-18,M,13
SÃO GONÇALO DO AMARANTE,HOMICIDIO DOLOSO,ARMA BRANCA,2017-01-18,F,16
SANTANA DO ACARAÚ,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-01-18,M,64
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-18,M,16
PARAIPABA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-19,M,21
MOMBAÇA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-19,M,52
TRAIRI,HOMICIDIO DOLOSO,OUTROS,2017-01-19,M,39
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-19,M,25
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-19,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-19,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-19,M,19
ITAITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-19,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-01-19,M,36
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-20,M,19
MISSÃO VELHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-20,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-20,M,22
TRAIRI,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-20,M,24
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-01-20,M,23
SÃO JOÃO DO JAGUARIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-20,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-20,M,31
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-20,M,43
MISSÃO VELHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-20,M,19
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-20,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-20,F,27
MISSÃO VELHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-20,M,22
FORQUILHA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-01-21,M,33
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-21,F,21
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-21,M,41
RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-21,M,23
QUIXADÁ,HOMICIDIO DOLOSO,ARMA BRANCA,2017-01-21,M,33
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-21,M,34
MOMBAÇA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-21,M,27
QUITERIANÓPOLIS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-21,M,41
AQUIRAZ,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-01-21,M,56
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-21,M,35
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-21,M,25
CAMPOS SALES,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-21,M,45
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-21,M,36
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-21,M,43
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-21,F,34
ACOPIARA,HOMICIDIO DOLOSO,OUTROS,2017-01-22,M,31
PALMÁCIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-22,M,29
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-22,M,22
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-22,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-22,M,31
MARACANAÚ,HOMICIDIO DOLOSO,ARMA BRANCA,2017-01-22,M,29
MORADA NOVA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-01-22,M,23
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-22,M,22
SANTA QUITÉRIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-22,M,54
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-22,M,21
TAMBORIL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-22,M,14
LIMOEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-23,M,25
BEBERIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-23,M,16
BARREIRA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-23,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-23,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-23,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-23,M,32
ITAITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-23,M,22
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-23,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-23,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-23,M,32
MARACANAÚ,HOMICIDIO DOLOSO,ARMA BRANCA,2017-01-23,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,28
FORTALEZA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-01-24,M,33
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,42
IBICUITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,25
MOMBAÇA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,77
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,15
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,23
MARANGUAPE,LESÃO CORPORAL SEGUIDA DE MORTE,OUTROS,2017-01-24,M,30
ICÓ,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-01-24,M,28
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,34
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,45
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-24,M,19
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-25,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-25,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-25,M,49
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-25,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-25,M,20
EUSÉBIO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-25,M,25
JUCÁS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-25,M,15
EUSÉBIO,HOMICIDIO DOLOSO,OUTROS,2017-01-25,M,27
MISSÃO VELHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-26,M,34
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-01-26,M,-
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-26,M,16
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-26,M,20
FORTALEZA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-01-26,M,38
ARACATI,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-26,M,28
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-26,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-26,M,25
CAMPOS SALES,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-27,M,48
FORTALEZA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-01-27,M,35
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-27,M,39
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-27,M,22
LIMOEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-27,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-27,M,35
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-27,M,27
QUIXADÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-27,M,31
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-01-27,M,21
