MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
ACARAÚ,HOMICIDIO DOLOSO,OUTROS,2017-12-06,M,25
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-06,M,48
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-06,F,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-06,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-06,M,33
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-07,M,23
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-07,M,20
LAVRAS DA MANGABEIRA,HOMICIDIO DOLOSO,OUTROS,2017-12-07,M,38
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-07,M,56
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-07,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-07,M,29
QUIXERÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-07,M,-
IBICUITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-07,M,-
OCARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-07,M,64
ITAITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-07,M,38
MARACANAÚ,HOMICIDIO DOLOSO,ARMA BRANCA,2017-12-07,M,17
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-07,M,26
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-07,M,20
SÃO GONÇALO DO AMARANTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-08,M,18
NOVA RUSSAS,HOMICIDIO DOLOSO,ARMA BRANCA,2017-12-08,M,28
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-08,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-08,M,-
FORTALEZA,LESÃO CORPORAL SEGUIDA DE MORTE,ARMA DE FOGO,2017-12-08,F,68
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-08,M,23
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-08,M,28
ARACOIABA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-08,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-08,M,22
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA BRANCA,2017-12-08,M,25
VARJOTA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-08,F,36
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-08,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,F,24
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,38
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,35
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-12-09,M,33
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,53
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,31
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,F,31
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,39
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,51
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,31
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,60
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,21
QUIXADÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,50
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,61
CARIRIAÇU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-09,M,24
BEBERIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,36
PACOTI,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,38
PIQUET CARNEIRO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,21
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,15
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,F,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,25
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,-
BATURITÉ,HOMICIDIO DOLOSO,ARMA BRANCA,2017-12-10,M,45
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,28
AQUIRAZ,LESÃO CORPORAL SEGUIDA DE MORTE,ARMA DE FOGO,2017-12-10,M,22
CRATEÚS,HOMICIDIO DOLOSO,ARMA BRANCA,2017-12-10,M,36
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,29
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,43
BEBERIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,38
SÃO GONÇALO DO AMARANTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,F,15
QUIXERAMOBIM,LESÃO CORPORAL SEGUIDA DE MORTE,OUTROS,2017-12-10,M,49
PENTECOSTE,HOMICIDIO DOLOSO,ARMA BRANCA,2017-12-10,M,30
ITAPAJÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,F,15
APUIARÉS,FEMINICÍDIO,ARMA BRANCA,2017-12-10,F,20
PACAJUS,HOMICIDIO DOLOSO,OUTROS,2017-12-10,M,49
PACAJUS,HOMICIDIO DOLOSO,OUTROS,2017-12-10,M,28
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,F,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-10,M,19
SÃO BENEDITO,FEMINICÍDIO,OUTROS,2017-12-11,F,45
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-11,M,45
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-11,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-11,M,16
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-11,M,38
MARCO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-11,M,22
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-11,M,22
CRATEÚS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-11,M,21
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-11,M,22
BEBERIBE,HOMICIDIO DOLOSO,OUTROS,2017-12-11,M,57
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-11,M,26
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-11,M,26
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,F,20
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,22
MISSÃO VELHA,HOMICIDIO DOLOSO,ARMA BRANCA,2017-12-12,M,44
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,24
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,42
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,38
MADALENA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,37
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,34
MONSENHOR TABOSA,HOMICIDIO DOLOSO,OUTROS,2017-12-12,M,29
TABULEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,20
MILHÃ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,41
PALMÁCIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,-
CATUNDA,FEMINICÍDIO,OUTROS,2017-12-12,F,16
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,F,16
ARACATI,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,22
TABULEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,19
CARIDADE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,63
PARACURU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-12,M,33
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-13,M,37
CEDRO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-13,M,32
TRAIRI,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-13,M,28
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-13,M,21
ITAPAJÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-13,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-13,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-13,M,38
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-14,M,23
MORADA NOVA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-14,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-14,M,-
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-14,M,-
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-12-14,M,-
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-14,M,27
MIRAÍMA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-14,M,18
MARCO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-14,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-14,M,19
NOVO ORIENTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-14,M,53
CASCAVEL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-14,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-14,M,23
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-14,F,19
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,30
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,14
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,-
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,23
PACOTI,HOMICIDIO DOLOSO,ARMA BRANCA,2017-12-15,M,22
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,29
COREAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,19
REDENÇÃO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,16
JAGUARIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,21
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,18
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-12-15,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,35
ACOPIARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,58
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,20
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-15,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-16,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-16,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-16,M,19
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-16,F,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-16,M,32
ICAPUÍ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-16,M,23
CASCAVEL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-16,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-16,M,18
MULUNGU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-16,M,17
BATURITÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-16,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-16,M,32
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-16,M,27
PENTECOSTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-17,M,25
CANINDÉ,HOMICIDIO DOLOSO,ARMA BRANCA,2017-12-17,M,-
FORTALEZA,LESÃO CORPORAL SEGUIDA DE MORTE,OUTROS,2017-12-17,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-17,M,46
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-17,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-17,M,36
EUSÉBIO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-17,M,15
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-17,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-17,M,29
SOBRAL,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2017-12-17,M,28
PACAJUS,HOMICIDIO DOLOSO,OUTROS,2017-12-17,M,34
MASSAPÊ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-17,M,22
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-17,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-17,M,28
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-18,M,23
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-18,M,-
ARACATI,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-18,M,27
TIANGUÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-18,F,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-18,M,24
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-18,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-18,M,27
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2017-12-18,M,-
JAGUARIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-18,F,34
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-18,M,23
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-18,M,19
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,29
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,39
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,-
CASCAVEL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,22
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,28
AMONTADA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,31
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,22
MORADA NOVA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,18
CAUCAIA,HOMICIDIO DOLOSO,OUTROS,2017-12-19,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,24
AQUIRAZ,HOMICIDIO DOLOSO,ARMA BRANCA,2017-12-19,F,43
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,17
CASCAVEL,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,58
CRATEÚS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-19,M,29
CAMPOS SALES,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,M,24
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,F,-
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,M,20
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,M,30
JAGUARUANA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,M,16
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,M,39
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,M,18
NOVA RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,F,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,M,28
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,M,65
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-20,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-21,M,22
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-21,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-21,M,37
CRATEÚS,HOMICIDIO DOLOSO,ARMA BRANCA,2017-12-21,M,14
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-21,M,16
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-21,M,21
NOVA RUSSAS,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-21,M,48
IGUATU,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-21,M,35
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-22,M,17
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-22,M,18
NOVA OLINDA,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-22,M,23
REDENÇÃO,HOMICIDIO DOLOSO,ARMA DE FOGO,2017-12-22,M,16
AMONTADA,HOMICIDIO DOLOSO,OUTROS,2017-12-22,M,35
