MUNICIPIO,NATUREZA_FATO,ARMA_UTILIZADA,DATA_MORTE,SEXO,IDADE
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-11,M,18
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-11,M,19
MAURITI,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-11,M,56
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-11,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-11,F,58
BARREIRA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-11,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-12,M,37
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-12,M,46
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-12,M,21
VIÇOSA DO CEARÁ,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-12,M,25
HORIZONTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-12,M,31
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-12,M,18
MARANGUAPE,HOMICIDIO DOLOSO,OUTROS,2016-10-12,M,33
CANINDÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-12,M,23
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-12,F,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-12,M,37
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-13,M,19
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-13,M,16
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-13,M,32
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-13,M,33
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-13,M,26
AQUIRAZ,HOMICIDIO DOLOSO,OUTROS,2016-10-13,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-13,M,21
FORTIM,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-13,M,52
JUAZEIRO DO NORTE,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2016-10-13,M,48
MAURITI,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-13,M,34
ITAITINGA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-13,M,16
EUSÉBIO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-13,M,14
EUSÉBIO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-13,M,15
SOBRAL,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-14,M,23
JIJOCA DE JERICOACOARA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-14,M,26
FORTALEZA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2016-10-14,M,32
PIQUET CARNEIRO,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-14,F,43
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-14,M,20
PALMÁCIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-14,M,31
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-14,M,31
BATURITÉ,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-15,M,53
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-15,M,52
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-15,F,23
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-15,I,-
PEDRA BRANCA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-15,F,24
ACARAÚ,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2016-10-15,M,38
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-15,F,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-15,M,18
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-15,M,31
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-15,F,22
QUIXERAMOBIM,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-16,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-16,M,-
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-16,M,22
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-16,M,48
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-16,M,14
CRATO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-16,M,30
ARATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-16,M,17
PEDRA BRANCA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-16,M,20
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-16,M,15
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-16,M,20
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-17,M,49
BREJO SANTO,HOMICIDIO DOLOSO,OUTROS,2016-10-17,M,45
CAUCAIA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-17,M,13
EUSÉBIO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-17,M,18
FORTALEZA,LESÃO CORPORAL SEGUIDA DE MORTE,OUTROS,2016-10-17,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-17,M,39
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-18,M,30
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-18,M,23
TRAIRI,HOMICIDIO DOLOSO,OUTROS,2016-10-18,M,21
ANTONINA DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-18,M,47
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-18,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-18,M,44
FORTALEZA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-18,M,17
FORTALEZA,LESÃO CORPORAL SEGUIDA DE MORTE,ARMA BRANCA,2016-10-18,M,27
MORADA NOVA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-18,M,17
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-19,M,16
VÁRZEA ALEGRE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-19,M,36
CRATO,HOMICIDIO DOLOSO,OUTROS,2016-10-19,F,43
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-19,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-19,M,22
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-19,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-20,M,14
PARAIPABA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-20,M,24
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-20,M,48
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-20,M,25
UMIRIM,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-21,M,19
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-21,M,20
IBARETAMA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-21,M,-
CAUCAIA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-21,F,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-21,M,22
TAMBORIL,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-21,F,47
ITAREMA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-21,M,23
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-21,M,18
MARANGUAPE,HOMICIDIO DOLOSO,OUTROS,2016-10-22,M,15
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-22,M,55
QUIXERÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-22,M,24
QUIXERÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-22,M,54
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-22,M,34
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-22,M,21
CAMPOS SALES,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-22,M,49
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-22,M,23
FARIAS BRITO,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-22,M,44
JAGUARIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-23,M,25
BELA CRUZ,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-23,M,31
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-23,F,35
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-23,M,18
CRATEÚS,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-23,F,29
MORADA NOVA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-23,M,27
QUIXERÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-23,M,26
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-24,M,21
PACAJUS,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-24,M,34
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-24,M,36
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-24,M,50
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-24,M,19
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-24,M,23
TAUÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-24,F,21
VÁRZEA ALEGRE,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-24,M,27
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-24,M,21
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-25,M,20
RUSSAS,HOMICIDIO DOLOSO,OUTROS,2016-10-25,M,32
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-25,M,26
CAUCAIA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2016-10-25,M,31
QUIXADÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-25,M,49
AQUIRAZ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-25,M,28
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-25,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-25,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-25,M,24
AIUABA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-26,M,-
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-26,M,41
CAUCAIA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-26,M,20
PACATUBA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-26,M,55
QUIXERÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-26,M,44
JUAZEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-26,M,43
QUIXERÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-26,M,34
SÃO JOÃO DO JAGUARIBE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-26,M,33
CAMPOS SALES,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-27,M,39
LIMOEIRO DO NORTE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-27,M,46
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-27,M,17
CAUCAIA,HOMICIDIO DOLOSO,OUTROS,2016-10-27,M,40
MARANGUAPE,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2016-10-27,M,64
MARANGUAPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-28,M,17
CEDRO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-28,M,16
ARARIPE,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-28,M,35
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-28,M,29
ARACATI,HOMICIDIO DOLOSO,OUTROS,2016-10-28,I,-
CEDRO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-28,M,22
IPU,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-28,M,-
REDENÇÃO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-28,M,46
QUIXADÁ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-28,M,27
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-28,M,16
CAPISTRANO,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-28,M,64
MISSÃO VELHA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-28,M,38
PARAMBU,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-28,M,19
CAUCAIA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-28,M,25
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-29,M,35
PENTECOSTE,HOMICIDIO DOLOSO,OUTROS,2016-10-29,I,-
PACATUBA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-29,M,41
SENADOR POMPEU,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-29,M,69
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-29,M,28
ICAPUÍ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-29,M,40
ARARIPE,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-29,M,36
MARACANAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-29,M,32
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-30,M,16
ITAPIPOCA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-30,M,34
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-30,M,21
MADALENA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-30,M,65
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-30,M,28
BOA VIAGEM,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-30,M,34
FORTALEZA,ROUBO SEGUIDO DE MORTE (LATROCINIO),ARMA DE FOGO,2016-10-30,M,19
ACARAÚ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-30,M,31
ITAPAJÉ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-30,M,25
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-30,M,43
MISSÃO VELHA,HOMICIDIO DOLOSO,OUTROS,2016-10-30,M,26
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-30,M,46
CAUCAIA,HOMICIDIO DOLOSO,ARMA BRANCA,2016-10-30,M,30
ARACATI,HOMICIDIO DOLOSO,OUTROS,2016-10-30,M,40
FORTALEZA,HOMICIDIO DOLOSO,OUTROS,2016-10-30,M,29
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-30,M,37
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-31,M,22
MARCO,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-31,M,35
ICÓ,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-31,M,43
FORTALEZA,HOMICIDIO DOLOSO,ARMA DE FOGO,2016-10-31,M,23
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-10-03,M,-
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-10-03,M,24
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-10-03,M,22
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-10-03,M,23
ITAITINGA,HOMICIDIO DOLOSO,OUTROS,2016-10-27,M,37
